date,isin,NIP,ipt,guidance,initialSpreadToSwap,coupon,maturityTerm,spreadToSwap,spreadDiscount,maturityTermLog,issuerType,paymentRank,issueSize,issueSizeLog,rating
2017-11-21,XS1725677543,7.474662996030517,132.5,117.5,1.325,1.625,8.0,1.04,0.8946738270279593,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2017-11-21,FR0013299435,1.4309425176830937,75.0,57.5,0.75,1.0,8.0,0.415,0.4903605409434052,2.0794415416798357,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB
2017-11-21,XS1725524471,0.8750760423382231,-3.0,-5.0,-0.03,0.375,7.25,-0.11691083809747649,-0.01820036140481325,1.9810014688665833,Financials,Secured,500.0,6.214608098422191,AAA
2017-11-28,XS1727499680,6.508215141991238,,-9.0,-0.09,0.25,7.0,-0.21400000000000002,-0.08739001214405967,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2017-11-29,XS1731734585,4.567613928180041,,-8.0,-0.08,0.375,7.0,-0.11399999999999999,-0.09369822118071973,1.9459101490553132,Financials,Secured,750.0,6.620073206530356,AAA
2017-12-07,XS1725553066,27.026581098728403,140.0,,1.4,1.625,7.0,1.175,0.9036283440471707,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2018-01-03,XS1747444831,2.152630168092411,40.0,26.5,0.4,1.125,10.0,0.2360000000000001,0.08389949918776592,2.302585092994046,Corporate,Sr Unsecured,750.0,6.620073206530356,A+
2018-01-03,ES0440609396,2.0619652829360957,,25.0,0.25,1.0,10.0,0.1110000000000001,0.2727828612292733,2.302585092994046,Financials,Secured,1000.0,6.907755278982137,A+
2018-01-03,XS1747444245,-1.99890983968362,25.0,13.5,0.25,0.375,5.5,0.0066912127659870535,-0.1795905359937605,1.7047480922384253,Corporate,Sr Unsecured,1250.0,7.1308988302963465,A+
2018-01-03,FR0013309549,-0.2546226173153079,,-5.0,-0.05,0.75,10.0,-0.1389999999999999,-0.02721713877072664,2.302585092994046,Financials,Secured,1150.0,7.047517221357296,AAA
2018-01-04,XS1748436190,0.8946302275527812,5.0,2.0,0.05,0.5,7.0,-0.052000000000000046,0.038133604684668115,1.9459101490553132,Financials,Secured,1250.0,7.1308988302963465,AAA
2018-01-04,XS1748479919,0.9696302275527848,2.0,-1.0,0.02,0.5,7.0,-0.052000000000000046,0.008133604684668127,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,AAA
2018-01-09,XS1750083229,2.587121103152278,,2.0,0.02,0.5,7.0,-0.06999999999999995,0.00897370745838514,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2018-01-09,XS1750986744,-2.0733731620145117,65.0,50.0,0.65,1.125,8.5,0.3754441440151177,0.2215062592015782,2.1400661634962708,Corporate,Sr Unsecured,1250.0,7.1308988302963465,BBB+
2018-01-09,XS1751004232,2.9623499111068243,70.0,,0.7,1.125,7.0,0.555,0.2728647445973554,1.9459101490553132,Financials,Sr Non Preferred,1250.0,7.1308988302963465,BBB+
2018-01-10,FR0013310240,0.6737718146577016,,-7.0,-0.07,0.75,10.0,-0.17000000000000015,0.022276157196624742,2.302585092994046,Financials,Secured,750.0,6.620073206530356,AAA
2018-01-11,XS1752475720,5.508883847945507,20.0,11.5,0.2,1.0,10.0,0.04000000000000026,-0.0414190214448675,2.302585092994046,Corporate,Sr Unsecured,1000.0,6.907755278982137,AA-
2018-01-12,XS1755086607,-1.266193829246801,0.0,-3.0,0.0,0.5,7.0,-0.14000000000000012,-0.01310414267878953,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,AAA
2018-01-16,IT0005321663,2.065735735856957,40.0,40.0,0.4,1.0,7.0,0.371,0.4144293908106011,1.9459101490553132,Financials,Secured,750.0,6.620073206530356,A+
2018-01-16,XS1753809141,-0.0651104423543786,8.0,8.0,0.08,1.0,10.0,0.050000000000000044,0.09012373381659382,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2018-01-16,FR0013311503,0.1231811209558889,60.0,55.0,0.6,1.125,7.0,0.496,0.1431104693692824,1.9459101490553132,Financials,Sr Non Preferred,1350.0,7.2078598714324755,BBB+
2018-01-23,XS1760129608,3.494185783941261,-3.0,-5.0,-0.03,0.5,7.0,-0.15000000000000013,-0.009387888222382124,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,AAA
2018-01-23,FR0013312493,8.458848837958538,55.0,44.0,0.55,0.875,6.0,0.355,0.1948926655676728,1.791759469228055,Financials,Sr Non Preferred,1000.0,6.907755278982137,A
2018-01-23,FR0013312501,12.383025251475226,70.0,68.5,0.7,1.625,10.0,0.65,0.26051017392113,2.302585092994046,Financials,Sr Non Preferred,750.0,6.620073206530356,A
2018-01-30,XS1766477522,0.9448261190905364,,-7.0,-0.07,0.875,10.0,-0.19999999999999996,-0.055377757312018244,2.302585092994046,Financials,Secured,1250.0,7.1308988302963465,AAA
2018-02-01,XS1767931477,2.95825911900677,,-18.0,-0.18,0.375,6.0,-0.265,-0.1218799793120428,1.791759469228055,Financials,Secured,1000.0,6.907755278982137,AAA
2018-02-07,XS1769041192,-3.099062236893311,30.0,12.5,0.3,1.375,12.5,0.06973523510329693,0.07406993434739646,2.5257286443082556,Corporate,Sr Unsecured,750.0,6.620073206530356,AA-
2018-02-07,XS1769040111,3.906218695816786,15.0,3.5,0.15,0.5,5.5,-0.06821884631678021,0.21577468083574464,1.7047480922384253,Corporate,Sr Unsecured,750.0,6.620073206530356,AA-
2018-02-14,DE000DL19T67,2.865944039929702,,-10.0,-0.1,0.625,7.5,-0.26258514185855564,0.07090017253341997,2.0149030205422647,Financials,Secured,500.0,6.214608098422191,AAA
2018-02-15,XS1778322351,1.4536666380850964,,-8.0,-0.08,0.45,5.5,-0.14538972828969704,-0.03309680574366164,1.7047480922384253,Financials,Secured,1000.0,6.907755278982137,AAA
2018-02-21,FR0013320611,1.1306108401011818,,-7.0,-0.07,0.75,7.5,-0.11796293297166516,-0.004910415767559186,2.0149030205422647,Financials,Secured,1000.0,6.907755278982137,AAA
2018-02-27,XS1788605936,7.797515651543732,80.0,,0.8,1.25,7.0,0.486,0.4870880654302624,1.9459101490553132,Corporate,Sr Unsecured,300.0,5.703782474656201,BBB
2018-02-27,XS1788586375,4.779686664961023,47.5,35.0,0.475,1.25,9.0,0.25,0.06695023501428662,2.1972245773362196,Corporate,Sr Unsecured,600.0,6.396929655216146,A-
2018-02-27,XS1788494257,6.85064930991941,27.5,20.0,0.275,0.875,7.0,0.11099999999999997,-0.18705660263126767,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,A+
2018-02-28,FR0013321536,9.59408127027904,125.0,110.0,1.25,2.125,10.0,1.035,0.7985674435642386,2.302585092994046,Corporate,Sr Unsecured,350.0,5.857933154483459,BBB
2018-03-01,BE0002583616,-0.2296214733555847,,-8.0,-0.08,0.75,8.0,-0.10999999999999999,-0.07147563046266188,2.0794415416798357,Financials,Secured,750.0,6.620073206530356,AAA
2018-03-06,XS1790961962,2.2809753937581725,,2.0,0.02,0.75,7.0,-0.026000000000000023,0.034447287394010005,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,NR
2018-03-06,DE000CZ40MN2,2.591376203775852,-13.0,,-0.13,0.625,7.0,-0.15100000000000002,0.04668618397965672,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2018-03-12,FR0013323664,10.11210972788653,80.0,66.5,0.8,1.375,8.0,0.5159999999999999,0.2726371159911292,2.0794415416798357,Financials,Sr Non Preferred,750.0,6.620073206530356,BBB+
2018-03-12,DE000BLB6JD3,33.14452097847964,,-15.0,-0.15,0.5,7.0,-0.23799999999999996,0.003927467285195796,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2018-03-13,FR0013323870,4.204264696589507,50.0,37.0,0.5,1.375,10.0,0.31000000000000005,-0.18664528382508366,2.302585092994046,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB+
2018-03-14,FR0013324340,4.252865558469216,40.0,25.0,0.4,1.0,8.0,0.16799999999999993,0.34731627881212135,2.0794415416798357,Corporate,Sr Unsecured,1500.0,7.313220387090301,AA
2018-03-19,XS1792505866,15.091272854135797,100.0,100.0,1.0,1.694,7.0,0.993,0.5205238606264189,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2018-04-04,XS1805353734,2.3471298062348467,,10.0,0.1,1.45,20.0,0.020000000000000018,-0.2728671082973385,2.995732273553991,Financials,Secured,1500.0,7.313220387090301,AAA
2018-04-09,XS1807409450,11.712180885187328,55.0,52.0,0.55,0.875,5.5,0.4430522712784035,0.3145182126354856,1.7047480922384253,Financials,Sr Preferred,500.0,6.214608098422191,A
2018-04-10,DE000BHY0GB5,9.764405899417731,,60.0,0.6,1.5,10.0,0.544,-0.21680772369998688,2.302585092994046,Financials,Sr Non Preferred,500.0,6.214608098422191,A+
2018-04-10,XS1807495608,2.9822382435331654,,-1.0,-0.01,0.625,8.0,-0.135,0.02422987205131081,2.0794415416798357,Financials,Secured,750.0,6.620073206530356,AAA
2018-04-10,FR0013329638,2.0215151825206146,,-5.0,-0.05,0.5,7.0,-0.14500000000000002,0.039435477106962366,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,AAA
2018-04-11,XS1808482746,1.8461935192483432,35.0,30.0,0.35,1.125,10.0,0.17800000000000016,0.20755703937085584,2.302585092994046,Financials,Sr Unsecured,750.0,6.620073206530356,AA-
2018-04-19,XS1811812145,0.9499918190160674,,-4.0,-0.04,0.625,8.0,-0.18499999999999994,-0.00204728179134865,2.0794415416798357,Financials,Secured,1000.0,6.907755278982137,AAA
2018-04-19,XS1811812574,0.689484774455053,,10.0,0.1,1.5,20.0,0.03200000000000003,-0.27890893366912123,2.995732273553991,Financials,Secured,1375.0,7.226209010100671,AAA
2018-04-25,XS1815135352,7.616481764987957,135.0,,1.35,2.0,8.5,1.100615035488945,0.4868014860522659,2.1400661634962708,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2018-05-03,XS1820037270,6.904918833976093,95.0,,0.95,1.375,7.0,0.7249999999999999,0.24473632619078878,1.9459101490553132,Financials,Sr Non Preferred,1000.0,6.907755278982137,BBB+
2018-05-15,DE000A2GSLL7,2.559962531354448,,-8.0,-0.08,0.5,6.0,-0.09699999999999998,-0.08538404566326585,1.791759469228055,Financials,Secured,600.0,6.396929655216146,AA+
2018-05-15,FR0013334695,0.8421904210146316,95.0,80.0,0.95,1.625,8.0,0.768,0.4663530560139085,2.0794415416798357,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB
2018-05-17,FR0013335767,5.556883961864131,97.5,90.0,0.975,1.5,7.0,0.75,0.4837316128981869,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2018-05-18,DE000CZ40MU7,1.480069352208151,,-5.0,-0.05,0.625,7.0,-0.07600000000000007,0.0661411360615065,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,AAA
2018-05-22,XS1828037587,20.27086733756737,55.0,47.0,0.55,1.375,10.0,0.3400000000000003,-0.22687966375043367,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2018-05-22,FR0013336229,0.0685516948674287,,14.0,0.14,1.5,15.0,0.13000000000000012,0.08167029181942174,2.70805020110221,Financials,Secured,500.0,6.214608098422191,AAA
2018-05-24,XS1829345427,12.95930079403218,,-2.0,-0.02,0.625,7.25,-0.047187128829152665,-0.2393681250555908,1.9810014688665833,Financials,Secured,1000.0,6.907755278982137,AAA
2018-05-30,XS1832967019,5.140597672265479,,10.0,0.1,0.625,7.0,0.055000000000000056,-0.09436273761701074,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,AAA
2018-06-04,BE0002598762,3.1846068310400164,,8.0,0.08,1.0,10.0,0.04500000000000003,0.03125330260403186,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2018-06-04,NL0013019375,-0.8590644243456862,,8.0,0.08,0.625,7.0,0.008000000000000007,-0.04089844964485874,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2018-06-12,BE0002595735,13.94988720483068,147.5,132.5,1.475,1.875,7.0,1.2029999999999998,0.5581042454802452,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2018-06-12,XS1839888754,3.102593439632221,,5.0,0.05,0.625,7.0,-0.04700000000000015,-0.21785018034633624,1.9459101490553132,Financials,Secured,1500.0,7.313220387090301,AAA
2018-06-15,FR0013344686,7.424663984108582,65.0,52.5,0.65,1.375,10.0,0.45199999999999996,0.030278065552943857,2.302585092994046,Corporate,Sr Unsecured,750.0,6.620073206530356,A-
2018-06-19,XS1845161790,-0.2835296084296702,0.0,,0.0,0.25,6.0,-0.15100000000000002,-0.034571138757204085,1.791759469228055,Financials,Secured,750.0,6.620073206530356,AAA
2018-06-21,XS1847692636,10.400219826069243,85.0,70.0,0.85,1.25,8.5,0.5421772485661978,0.2264570862798836,2.1400661634962708,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB+
2018-07-03,DE000MHB20J2,-1.4694952247786413,,-5.0,-0.05,0.625,9.0,-0.14,0.044349443397455286,2.1972245773362196,Financials,Secured,750.0,6.620073206530356,AAA
2018-07-09,XS1856834608,6.286223292563125,70.0,60.0,0.7,1.375,10.0,0.505,0.34856729828436583,2.302585092994046,Financials,Sr Preferred,1054.0,6.960347729101308,A
2018-07-10,XS1856342560,1.961534782798129,,8.0,0.08,0.625,8.0,-0.039000000000000146,0.06399625020455456,2.0794415416798357,Financials,Secured,500.0,6.214608098422191,AAA
2018-07-13,XS1857683335,5.159854947829195,50.0,40.0,0.5,0.625,5.0,0.36199999999999993,-0.20361002040902965,1.6094379124341003,Financials,Sr Unsecured,1500.0,7.313220387090301,AA-
2018-07-17,XS1858912915,10.28945837224986,107.5,82.5,1.075,1.0,5.0,0.727,0.7043466024742844,1.6094379124341003,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB+
2018-07-17,XS1839105662,3.624005703918866,65.0,55.0,0.65,0.819,5.0,0.5459999999999999,-0.04766134216730606,1.6094379124341003,Financials,Sr Unsecured,500.0,6.214608098422191,A-
2018-07-18,IT0005340374,8.204395597895235,,95.0,0.95,1.125,5.0,0.8560000000000001,0.8461194151804476,1.6094379124341003,Financials,Secured,500.0,6.214608098422191,NR
2018-07-26,XS1861322383,11.103584116588271,117.5,102.5,1.175,1.875,10.0,0.9519999999999998,0.5345654097101453,2.302585092994046,Corporate,Sr Unsecured,700.0,6.551080335043404,A-
2018-08-01,DE000A194DD9,9.256027918931997,70.0,55.0,0.7,0.875,5.8,0.40602145409782836,0.1784659041679548,1.7578579175523736,Corporate,Sr Unsecured,1000.0,6.907755278982137,A
2018-08-01,DE000A194DE7,4.135389613411167,87.5,75.0,0.875,1.5,8.7,0.6646940314772409,0.4831946029176217,2.163323025660538,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2018-08-08,XS1865186677,10.734773891580708,130.0,110.0,1.3,1.625,7.0,1.036,0.6737674423400821,1.9459101490553132,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB+
2018-08-20,DE000BHY0BJ9,4.234924528385364,15.0,,0.15,0.375,5.0,0.11699999999999999,-0.11596194189526444,1.6094379124341003,Financials,Sr Preferred,500.0,6.214608098422191,A+
2018-08-21,DE000CZ40M21,2.825858733173094,50.0,40.0,0.5,0.5,5.0,0.23099999999999998,0.27049183348241745,1.6094379124341003,Financials,Sr Preferred,1250.0,7.1308988302963465,A-
2018-08-21,XS1869468808,2.44591206286634,,4.0,0.04,0.5,7.0,-0.03500000000000003,-0.17384589499662645,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2018-08-22,DE000A2GSLV6,-1.1034002859106755,,0.0,0.0,0.625,9.0,-0.139,-0.0833778400085783,2.1972245773362196,Financials,Secured,750.0,6.620073206530356,NR
2018-08-22,XS1872032799,2.349408139803515,65.0,55.0,0.65,1.375,10.0,0.51,0.04994505032007402,2.302585092994046,Financials,Sr Unsecured,1250.0,7.1308988302963465,AA-
2018-08-22,XS1871114473,-0.5064947435778304,4.0,3.0,0.04,0.625,8.0,-0.026000000000000023,0.03871509075959207,2.0794415416798357,Financials,Secured,500.0,6.214608098422191,NR
2018-08-22,XS1872038218,3.045842625870938,130.0,117.5,1.3,1.375,5.0,1.109,0.7523576216753931,1.6094379124341003,Financials,Sr Unsecured,750.0,6.620073206530356,BBB-
2018-08-23,BE6307427029,7.443720197712947,50.0,41.0,0.5,0.625,5.0,0.354,0.18896636758005972,1.6094379124341003,Financials,Sr Preferred,500.0,6.214608098422191,A-
2018-08-28,XS1875268689,-0.7833654273398998,,5.0,0.05,0.5,7.0,-0.06099999999999994,-0.15249179793875983,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AA+
2018-08-29,XS1876076040,8.423911508304444,135.0,130.0,1.35,1.625,5.5,1.247858411855575,0.8605237338283412,1.7047480922384253,Financials,Sr Preferred,750.0,6.620073206530356,BBB
2018-08-29,XS1875284702,1.9822868126227304,77.5,67.5,0.775,1.375,9.0,0.5659999999999998,-0.3475110542471903,2.1972245773362196,Corporate,Sr Unsecured,650.0,6.476972362889683,A-
2018-08-29,FR0013358199,0.0671882063433529,,0.0,0.0,0.5,7.0,-0.07599999999999996,-0.2009385058270466,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2018-08-29,XS1874122770,1.228529454233474,40.0,30.0,0.4,1.023,8.5,0.2699337158646683,-0.19643784571773448,2.1400661634962708,Corporate,Sr Unsecured,700.0,6.551080335043404,A+
2018-08-31,XS1876471183,2.2345264717519906,9.0,,0.09,0.625,7.0,0.08100000000000007,-0.1964481347030309,1.9459101490553132,Financials,Secured,1500.0,7.313220387090301,NR
2018-09-05,XS1877846110,8.612196159402309,115.0,97.5,1.15,1.495,7.0,0.9300000000000002,0.5255115879332084,1.9459101490553132,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB
2018-09-05,FI4000348982,8.856550878918679,120.0,,1.2,1.375,6.0,0.9380000000000002,0.9016057448500141,1.791759469228055,Corporate,Sr Unsecured,100.0,4.605170185988092,NR
2018-09-06,XS1878191052,13.165391978900647,77.5,60.0,0.775,0.875,5.0,0.5880000000000001,0.42468934849707507,1.6094379124341003,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2018-09-06,XS1878191219,9.72079566034303,102.5,85.0,1.025,1.5,8.0,0.824,0.1968198101943241,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2018-09-06,XS1878266326,0.5391867414379279,70.0,62.5,0.7,1.375,10.0,0.4870000000000001,-0.16031020639427424,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2018-09-10,AT000B066675,2.7987128325131945,,7.0,0.07,0.5,7.0,-0.07799999999999996,-0.13152829025180396,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2018-09-11,FR0013365285,-0.1933886692562398,60.0,45.0,0.6,0.875,7.0,0.279,0.07196024779990348,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2018-09-12,XS1880870602,2.63391741146186,,12.0,0.12,0.375,5.0,0.063,-0.07056252497706844,1.6094379124341003,Financials,Secured,1000.0,6.907755278982137,AAA
2018-09-12,XS1881004730,2.3366233248883064,110.0,87.5,1.1,1.0,5.0,0.688,0.7262563959879996,1.6094379124341003,Financials,Sr Unsecured,900.0,6.802394763324311,BBB+
2018-09-12,XS1881533563,-3.40620815622259,170.0,152.5,1.7,1.95,7.0,1.364,0.7994048519261825,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2018-09-13,XS1823623878,0.4997863499234007,157.5,145.0,1.575,1.875,7.4,1.234771733339882,0.292475676,2.0014800002101243,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2018-09-17,XS1882681452,6.838803757735867,77.5,60.0,0.775,1.5,10.0,0.545,0.18252248291327533,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2018-09-17,XS1882544627,12.108608131800263,100.0,,1.0,1.0,5.0,0.6579999999999999,0.44440975857590526,1.6094379124341003,Financials,Sr Unsecured,1000.0,6.907755278982137,A-
2018-09-18,XS1883911924,0.9268180245954514,35.0,,0.35,0.6,5.0,0.253,0.05457957857624514,1.6094379124341003,Financials,Sr Preferred,750.0,6.620073206530356,A+
2018-09-18,XS1883278183,-2.0731819754045517,60.0,57.0,0.6,0.875,5.0,0.528,0.3045795785762452,1.6094379124341003,Financials,Sr Preferred,500.0,6.214608098422191,A
2018-09-18,XS1883355601,7.948624850175329,-7.0,,-0.07,0.5,7.0,-0.127,-0.2707050127424873,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,NR
2018-09-19,XS1883352095,14.561783994538828,82.5,62.5,0.825,1.125,7.0,0.48830000000000007,-0.10784363457085623,1.9459101490553132,Corporate,Sr Unsecured,550.0,6.309918278226516,AA-
2018-09-19,FR0013367620,3.270321295631325,65.0,50.0,0.65,1.0,7.0,0.36330000000000007,-0.03871904622537493,1.9459101490553132,Corporate,Sr Unsecured,750.0,6.620073206530356,A-
2018-09-20,XS1884740041,9.954799368241922,52.5,35.0,0.525,0.625,5.0,0.274,-0.15734878271879482,1.6094379124341003,Corporate,Sr Unsecured,700.0,6.551080335043404,AA-
2018-09-21,XS1886403200,14.664444498232278,145.0,122.5,1.45,2.125,10.0,1.16,0.63206088944953,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2018-09-21,XS1886402814,2.888379187614203,85.0,67.5,0.85,0.875,5.0,0.527,0.23047889156677612,1.6094379124341003,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2018-09-24,FR0013368602,2.713408432794973,127.5,115.0,1.275,2.125,10.0,1.1200000000000003,0.5539004409525095,2.302585092994046,Financials,Sr Non Preferred,1250.0,7.1308988302963465,BBB+
2018-09-25,XS1887330188,3.679924112802106,,17.0,0.17,0.5,5.0,0.08000000000000002,0.08502363435435915,1.6094379124341003,Financials,Secured,500.0,6.214608098422191,AAA
2018-09-25,XS1887485032,1.9437886733968963,,18.0,0.18,0.75,7.0,0.050000000000000044,-0.10861727797801173,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2018-09-26,FR0013369667,-0.4476230686448745,,5.0,0.05,1.0,10.0,-0.008999999999999897,0.020796813101908385,2.302585092994046,Financials,Secured,1000.0,6.907755278982137,AAA
2018-10-01,XS1890709774,4.2472863296850605,75.0,,0.75,0.98,5.0,0.584,0.11964877449383585,1.6094379124341003,Financials,Sr Unsecured,500.0,6.214608098422191,A-
2018-10-02,DE000A1KRJR4,2.7906625744249065,,6.0,0.06,0.25,5.0,-0.12399999999999994,0.011257666142408428,1.6094379124341003,Financials,Secured,1000.0,6.907755278982137,AAA
2018-10-02,DE000A1KRJS2,3.285348021220348,,5.0,0.05,1.25,15.0,-0.06600000000000006,-0.058099640105993264,2.70805020110221,Financials,Secured,500.0,6.214608098422191,AAA
2018-10-04,XS1886577615,7.441267269386482,72.5,60.0,0.725,1.02,5.0,0.5775,0.059580040892497806,1.6094379124341003,Financials,Sr Unsecured,500.0,6.214608098422191,A-
2018-10-09,XS1893621026,8.600556611877419,145.0,125.0,1.45,1.875,7.0,1.15,0.5026716761761982,1.9459101490553132,Corporate,Sr Unsecured,600.0,6.396929655216146,BBB-
2018-10-09,XS1893631330,8.883892527051056,112.5,97.5,1.125,1.375,5.0,0.9330000000000002,0.49092906349117904,1.6094379124341003,Corporate,Sr Unsecured,850.0,6.745236349484363,BBB+
2018-10-09,XS1893631769,12.918566515841857,152.5,142.5,1.525,2.25,8.0,1.4040000000000001,0.7316971902910389,2.0794415416798357,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB+
2018-10-11,XS1894534343,1.0805344192475972,,9.0,0.09,0.75,7.0,0.026000000000000023,-0.1588149002210219,1.9459101490553132,Corporate,Secured,750.0,6.620073206530356,AAA
2018-10-12,DE000BHY0GC3,1.6150399748995965,,-4.0,-0.04,0.625,7.0,-0.07999999999999985,0.05561654413978112,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2018-10-15,XS1896660989,0.7997501402061215,65.0,50.0,0.65,1.0,6.0,0.42900000000000005,0.17315653554622135,1.791759469228055,Corporate,Sr Unsecured,600.0,6.396929655216146,A-
2018-10-16,DE000CZ40NG4,4.617648171211596,107.5,,1.075,1.25,5.0,0.8439999999999999,0.5328267762644117,1.6094379124341003,Financials,Sr Non Preferred,500.0,6.214608098422191,BBB
2018-10-17,BE0002620012,3.039935815686117,,2.0,0.02,0.375,5.0,-0.01100000000000001,-0.03181017809371267,1.6094379124341003,Financials,Secured,750.0,6.620073206530356,AAA
2018-10-18,XS1897489578,1.975218002941709,160.0,147.5,1.6,1.75,5.0,1.39,0.9502463718923021,1.6094379124341003,Financials,Sr Non Preferred,1000.0,6.907755278982137,BBB
2018-10-23,FR0013375797,-2.7300223840205278,,7.0,0.07,0.375,5.0,0.0040000000000000036,0.007415658988859294,1.6094379124341003,Financials,Secured,750.0,6.620073206530356,AAA
2018-10-24,XS1900804045,-0.5058691373209915,,8.0,0.08,0.625,7.0,-0.0119999999999999,-0.17748970896663446,1.9459101490553132,Financials,Secured,650.0,6.476972362889683,AAA
2018-10-25,XS1900750107,3.421174600049479,37.5,21.5,0.375,0.625,6.0,0.11599999999999999,0.21699012721819702,1.791759469228055,Corporate,Sr Unsecured,800.0,6.684611727667927,AA-
2018-10-25,XS1900752814,4.573583260006055,47.5,31.5,0.475,1.2,10.0,0.22799999999999998,0.206282835095306,2.302585092994046,Corporate,Sr Unsecured,800.0,6.684611727667927,AA-
2018-10-29,XS1903442744,11.659938334684457,100.0,92.5,1.0,2.125,15.0,0.823,0.6780504544856663,2.70805020110221,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2018-10-30,DE000MHB21J0,2.150060996584858,,-6.0,-0.06,0.25,5.0,-0.09499999999999996,0.028062920663398508,1.6094379124341003,Financials,Secured,500.0,6.214608098422191,NR
2018-10-31,FR0013378452,18.431946492494045,135.0,127.5,1.35,1.75,6.5,1.1881536230711185,0.1595623870177458,1.8718021769015913,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB+
2018-11-06,DE000A2G9HE4,2.595371438835978,,-2.0,-0.02,0.5,7.0,-0.1419999999999999,0.043054224938188106,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,AAA
2018-11-06,XS1908273219,-12.224127655040958,120.0,107.5,1.2,1.875,9.0,0.9990000000000001,0.18567416672295614,2.1972245773362196,Financials,Sr Unsecured,750.0,6.620073206530356,A
2018-11-08,XS1910245676,12.320680601527016,75.0,62.5,0.75,1.0,6.0,0.475,0.03217027518664413,1.791759469228055,Corporate,Sr Unsecured,1000.0,6.907755278982137,A+
2018-11-13,XS1912654321,15.805476116464964,197.5,187.5,1.975,2.125,5.0,1.785,0.48820440121781206,1.6094379124341003,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB-
2018-11-14,FR0013382348,8.361142274267111,72.5,55.0,0.725,1.5,11.0,0.4579,0.21544429147035948,2.3978952727983707,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2018-11-15,XS1843448660,25.04215748199004,165.0,155.0,1.65,2.25,8.0,1.5363999999999998,0.4475438173505325,2.0794415416798357,Corporate,Sr Unsecured,1500.0,7.313220387090301,A-
2018-11-19,FR0013383346,2.294509826164788,,11.0,0.11,0.75,8.0,0.029000000000000026,-0.05130333786908047,2.0794415416798357,Financials,Secured,1000.0,6.907755278982137,AAA
2018-11-20,FR0013383585,-0.259551713629833,,5.0,0.05,0.5,6.0,0.043000000000000045,0.02948893540637484,1.791759469228055,Financials,Secured,750.0,6.620073206530356,NR
