,Instrument,Date,Bid Yield
22953,XS1637334803,2017-11-17T00:00:00Z,0.991
22954,XS1637334803,2017-11-20T00:00:00Z,0.958
22955,XS1637334803,2017-11-21T00:00:00Z,0.95
22956,XS1637334803,2017-11-22T00:00:00Z,0.961
22957,XS1637334803,2017-11-23T00:00:00Z,0.962
22958,XS1637334803,2017-11-24T00:00:00Z,0.961
22959,XS1637334803,2017-11-27T00:00:00Z,0.937
22960,XS1637334803,2017-11-28T00:00:00Z,0.929
22961,XS1637334803,2017-11-29T00:00:00Z,0.973
22962,XS1637334803,2017-11-30T00:00:00Z,0.953
22963,XS1637334803,2017-12-01T00:00:00Z,0.895
22964,XS1637334803,2017-12-04T00:00:00Z,0.915
22965,XS1652855815,2017-10-26T00:00:00Z,1.484
22966,XS1652855815,2017-10-27T00:00:00Z,1.399
22967,XS1652855815,2017-10-30T00:00:00Z,1.365
22968,XS1652855815,2017-10-31T00:00:00Z,1.403
22969,XS1652855815,2017-11-01T00:00:00Z,1.32
22970,XS1652855815,2017-11-02T00:00:00Z,1.318
22971,XS1652855815,2017-11-03T00:00:00Z,1.307
22972,XS1652855815,2017-11-06T00:00:00Z,1.281
22973,XS1652855815,2017-11-07T00:00:00Z,1.277
22974,XS1652855815,2017-11-08T00:00:00Z,1.29
22975,XS1652855815,2017-11-09T00:00:00Z,1.36
22976,XS1652855815,2017-11-10T00:00:00Z,1.402
22977,XS1652855815,2017-11-13T00:00:00Z,1.421
22978,XS1652855815,2017-11-14T00:00:00Z,1.409
22979,XS1652855815,2017-11-15T00:00:00Z,1.559
22980,XS1652855815,2017-11-16T00:00:00Z,1.532
22981,XS1652855815,2017-11-17T00:00:00Z,1.519
22982,XS1652855815,2017-11-20T00:00:00Z,1.511
22983,XS1652855815,2017-11-21T00:00:00Z,1.499
22984,XS1652855815,2017-11-22T00:00:00Z,1.491
22985,XS1652855815,2017-11-23T00:00:00Z,1.473
22986,XS1652855815,2017-11-24T00:00:00Z,1.464
22987,XS1652855815,2017-11-27T00:00:00Z,1.438
22988,XS1652855815,2017-11-28T00:00:00Z,1.436
22989,XS1652855815,2017-11-29T00:00:00Z,1.483
22990,XS1652855815,2017-11-30T00:00:00Z,1.463
22991,XS1652855815,2017-12-01T00:00:00Z,1.397
22992,XS1652855815,2017-12-04T00:00:00Z,1.425
22993,XS1652855815,2017-12-05T00:00:00Z,1.41
22994,XS1652855815,2017-10-26T00:00:00Z,1.484
22995,XS1652855815,2017-10-27T00:00:00Z,1.399
22996,XS1652855815,2017-10-30T00:00:00Z,1.365
22997,XS1652855815,2017-10-31T00:00:00Z,1.403
22998,XS1652855815,2017-11-01T00:00:00Z,1.32
22999,XS1652855815,2017-11-02T00:00:00Z,1.318
23000,XS1652855815,2017-11-03T00:00:00Z,1.307
23001,XS1652855815,2017-11-06T00:00:00Z,1.281
23002,XS1652855815,2017-11-07T00:00:00Z,1.277
23003,XS1652855815,2017-11-08T00:00:00Z,1.29
23004,XS1652855815,2017-11-09T00:00:00Z,1.36
23005,XS1652855815,2017-11-10T00:00:00Z,1.402
23006,XS1652855815,2017-11-13T00:00:00Z,1.421
23007,XS1652855815,2017-11-14T00:00:00Z,1.409
23008,XS1652855815,2017-11-15T00:00:00Z,1.559
23009,XS1652855815,2017-11-16T00:00:00Z,1.532
23010,XS1652855815,2017-11-17T00:00:00Z,1.519
23011,XS1652855815,2017-11-20T00:00:00Z,1.511
23012,XS1652855815,2017-11-21T00:00:00Z,1.499
23013,XS1652855815,2017-11-22T00:00:00Z,1.491
23014,XS1652855815,2017-11-23T00:00:00Z,1.473
23015,XS1652855815,2017-11-24T00:00:00Z,1.464
23016,XS1652855815,2017-11-27T00:00:00Z,1.438
23017,XS1652855815,2017-11-28T00:00:00Z,1.436
23018,XS1652855815,2017-11-29T00:00:00Z,1.483
23019,XS1652855815,2017-11-30T00:00:00Z,1.463
23020,XS1652855815,2017-12-01T00:00:00Z,1.397
23021,XS1652855815,2017-12-04T00:00:00Z,1.425
23022,XS1652855815,2017-12-05T00:00:00Z,1.41
23023,XS1109802568,2017-10-26T00:00:00Z,1.008
23024,XS1109802568,2017-10-27T00:00:00Z,0.95
23025,XS1109802568,2017-10-30T00:00:00Z,0.919
23026,XS1109802568,2017-10-31T00:00:00Z,0.895
23027,XS1109802568,2017-11-01T00:00:00Z,0.889
23028,XS1109802568,2017-11-02T00:00:00Z,0.882
23029,XS1109802568,2017-11-03T00:00:00Z,0.877
23030,XS1109802568,2017-11-06T00:00:00Z,0.85
23031,XS1109802568,2017-11-07T00:00:00Z,0.844
23032,XS1109802568,2017-11-08T00:00:00Z,0.866
23033,XS1109802568,2017-11-09T00:00:00Z,0.899
23034,XS1109802568,2017-11-10T00:00:00Z,0.941
23035,XS1109802568,2017-11-13T00:00:00Z,0.957
23036,XS1109802568,2017-11-14T00:00:00Z,0.908
23037,XS1109802568,2017-11-15T00:00:00Z,1.052
23038,XS1109802568,2017-11-16T00:00:00Z,1.038
23039,XS1109802568,2017-11-17T00:00:00Z,1.07
23040,XS1109802568,2017-11-20T00:00:00Z,1.015
23041,XS1109802568,2017-11-21T00:00:00Z,0.998
23042,XS1109802568,2017-11-22T00:00:00Z,1.015
23043,XS1109802568,2017-11-23T00:00:00Z,1.068
23044,XS1109802568,2017-11-24T00:00:00Z,1.046
23045,XS1109802568,2017-11-27T00:00:00Z,1.027
23046,XS1109802568,2017-11-28T00:00:00Z,1.007
23047,XS1109802568,2017-11-29T00:00:00Z,1.064
23048,XS1109802568,2017-11-30T00:00:00Z,1.053
23049,XS1109802568,2017-12-01T00:00:00Z,0.953
23050,XS1109802568,2017-12-04T00:00:00Z,0.995
23051,XS1109802568,2017-12-05T00:00:00Z,0.948
23052,XS1506398244,2017-10-27T00:00:00Z,0.985
23053,XS1506398244,2017-10-30T00:00:00Z,0.964
23054,XS1506398244,2017-10-31T00:00:00Z,0.958
23055,XS1506398244,2017-11-01T00:00:00Z,0.959
23056,XS1506398244,2017-11-02T00:00:00Z,0.956
23057,XS1506398244,2017-11-03T00:00:00Z,0.946
23058,XS1506398244,2017-11-06T00:00:00Z,0.913
23059,XS1506398244,2017-11-07T00:00:00Z,0.897
23060,XS1506398244,2017-11-08T00:00:00Z,0.89
23061,XS1506398244,2017-11-09T00:00:00Z,0.943
23062,XS1506398244,2017-11-10T00:00:00Z,0.969
23063,XS1506398244,2017-11-13T00:00:00Z,0.992
23064,XS1506398244,2017-11-14T00:00:00Z,0.964
23065,XS1506398244,2017-11-15T00:00:00Z,0.951
23066,XS1506398244,2017-11-16T00:00:00Z,0.942
23067,XS1506398244,2017-11-17T00:00:00Z,0.93
23068,XS1506398244,2017-11-20T00:00:00Z,0.943
23069,XS1506398244,2017-11-21T00:00:00Z,0.934
23070,XS1506398244,2017-11-22T00:00:00Z,0.933
23071,XS1506398244,2017-11-23T00:00:00Z,0.915
23072,XS1506398244,2017-11-24T00:00:00Z,0.911
23073,XS1506398244,2017-11-27T00:00:00Z,0.915
23074,XS1506398244,2017-11-28T00:00:00Z,0.908
23075,XS1506398244,2017-11-29T00:00:00Z,0.938
23076,XS1506398244,2017-11-30T00:00:00Z,0.94
23077,XS1506398244,2017-12-01T00:00:00Z,0.874
23078,XS1506398244,2017-12-04T00:00:00Z,0.892
23079,XS1506398244,2017-12-05T00:00:00Z,0.885
23080,XS1506398244,2017-12-06T00:00:00Z,0.842
23081,XS1566992415,2017-11-01T00:00:00Z,0.337
23082,XS1566992415,2017-11-02T00:00:00Z,0.314
23083,XS1566992415,2017-11-03T00:00:00Z,0.311
23084,XS1566992415,2017-11-06T00:00:00Z,0.301
23085,XS1566992415,2017-11-07T00:00:00Z,0.291
23086,XS1566992415,2017-11-08T00:00:00Z,0.287
23087,XS1566992415,2017-11-09T00:00:00Z,0.313
23088,XS1566992415,2017-11-10T00:00:00Z,0.326
23089,XS1566992415,2017-11-13T00:00:00Z,0.332
23090,XS1566992415,2017-11-14T00:00:00Z,0.315
23091,XS1566992415,2017-11-15T00:00:00Z,0.295
23092,XS1566992415,2017-11-16T00:00:00Z,0.313
23093,XS1566992415,2017-11-17T00:00:00Z,0.303
23094,XS1566992415,2017-11-20T00:00:00Z,0.307
23095,XS1566992415,2017-11-21T00:00:00Z,0.292
23096,XS1566992415,2017-11-22T00:00:00Z,0.299
23097,XS1566992415,2017-11-23T00:00:00Z,0.306
23098,XS1566992415,2017-11-24T00:00:00Z,0.314
23099,XS1566992415,2017-11-27T00:00:00Z,0.297
23100,XS1566992415,2017-11-28T00:00:00Z,0.298
23101,XS1566992415,2017-11-29T00:00:00Z,0.316
23102,XS1566992415,2017-11-30T00:00:00Z,0.336
23103,XS1566992415,2017-12-01T00:00:00Z,0.293
23104,XS1566992415,2017-12-04T00:00:00Z,0.299
23105,XS1566992415,2017-12-05T00:00:00Z,0.282
23106,XS1566992415,2017-12-06T00:00:00Z,0.277
23107,XS1566992415,2017-12-07T00:00:00Z,0.279
23108,XS1566992415,2017-12-08T00:00:00Z,0.278
23109,XS1566992415,2017-12-11T00:00:00Z,0.287
23110,XS1403264374,2017-11-01T00:00:00Z,0.705
23111,XS1403264374,2017-11-02T00:00:00Z,0.554
23112,XS1403264374,2017-11-03T00:00:00Z,0.563
23113,XS1403264374,2017-11-06T00:00:00Z,0.543
23114,XS1403264374,2017-11-07T00:00:00Z,0.532
23115,XS1403264374,2017-11-08T00:00:00Z,0.522
23116,XS1403264374,2017-11-09T00:00:00Z,0.551
23117,XS1403264374,2017-11-10T00:00:00Z,0.561
23118,XS1403264374,2017-11-13T00:00:00Z,0.559
23119,XS1403264374,2017-11-14T00:00:00Z,0.56
23120,XS1403264374,2017-11-15T00:00:00Z,0.569
23121,XS1403264374,2017-11-16T00:00:00Z,0.61
23122,XS1403264374,2017-11-17T00:00:00Z,0.608
23123,XS1403264374,2017-11-20T00:00:00Z,0.61
23124,XS1403264374,2017-11-21T00:00:00Z,0.617
23125,XS1403264374,2017-11-22T00:00:00Z,0.607
23126,XS1403264374,2017-11-23T00:00:00Z,0.627
23127,XS1403264374,2017-11-24T00:00:00Z,0.647
23128,XS1403264374,2017-11-27T00:00:00Z,0.615
23129,XS1403264374,2017-11-28T00:00:00Z,0.615
23130,XS1403264374,2017-11-29T00:00:00Z,0.664
23131,XS1403264374,2017-11-30T00:00:00Z,0.675
23132,XS1403264374,2017-12-01T00:00:00Z,0.623
23133,XS1403264374,2017-12-04T00:00:00Z,0.633
23134,XS1403264374,2017-12-05T00:00:00Z,0.602
23135,XS1403264374,2017-12-06T00:00:00Z,0.592
23136,XS1403264374,2017-12-07T00:00:00Z,0.571
23137,XS1403264374,2017-12-08T00:00:00Z,0.586
23138,XS1403264374,2017-12-11T00:00:00Z,0.604
23139,XS1403264374,2017-11-01T00:00:00Z,0.705
23140,XS1403264374,2017-11-02T00:00:00Z,0.554
23141,XS1403264374,2017-11-03T00:00:00Z,0.563
23142,XS1403264374,2017-11-06T00:00:00Z,0.543
23143,XS1403264374,2017-11-07T00:00:00Z,0.532
23144,XS1403264374,2017-11-08T00:00:00Z,0.522
23145,XS1403264374,2017-11-09T00:00:00Z,0.551
23146,XS1403264374,2017-11-10T00:00:00Z,0.561
23147,XS1403264374,2017-11-13T00:00:00Z,0.559
23148,XS1403264374,2017-11-14T00:00:00Z,0.56
23149,XS1403264374,2017-11-15T00:00:00Z,0.569
23150,XS1403264374,2017-11-16T00:00:00Z,0.61
23151,XS1403264374,2017-11-17T00:00:00Z,0.608
23152,XS1403264374,2017-11-20T00:00:00Z,0.61
23153,XS1403264374,2017-11-21T00:00:00Z,0.617
23154,XS1403264374,2017-11-22T00:00:00Z,0.607
23155,XS1403264374,2017-11-23T00:00:00Z,0.627
23156,XS1403264374,2017-11-24T00:00:00Z,0.647
23157,XS1403264374,2017-11-27T00:00:00Z,0.615
23158,XS1403264374,2017-11-28T00:00:00Z,0.615
23159,XS1403264374,2017-11-29T00:00:00Z,0.664
23160,XS1403264374,2017-11-30T00:00:00Z,0.675
23161,XS1403264374,2017-12-01T00:00:00Z,0.623
23162,XS1403264374,2017-12-04T00:00:00Z,0.633
23163,XS1403264374,2017-12-05T00:00:00Z,0.602
23164,XS1403264374,2017-12-06T00:00:00Z,0.592
23165,XS1403264374,2017-12-07T00:00:00Z,0.571
23166,XS1403264374,2017-12-08T00:00:00Z,0.586
23167,XS1403264374,2017-12-11T00:00:00Z,0.604
23168,XS1509942923,2017-11-01T00:00:00Z,1.334
23169,XS1509942923,2017-11-02T00:00:00Z,1.29
23170,XS1509942923,2017-11-03T00:00:00Z,1.263
23171,XS1509942923,2017-11-06T00:00:00Z,1.25
23172,XS1509942923,2017-11-07T00:00:00Z,1.246
23173,XS1509942923,2017-11-08T00:00:00Z,1.273
23174,XS1509942923,2017-11-09T00:00:00Z,1.307
23175,XS1509942923,2017-11-10T00:00:00Z,1.365
23176,XS1509942923,2017-11-13T00:00:00Z,1.381
23177,XS1509942923,2017-11-14T00:00:00Z,1.37
23178,XS1509942923,2017-11-15T00:00:00Z,1.411
23179,XS1509942923,2017-11-16T00:00:00Z,1.442
23180,XS1509942923,2017-11-17T00:00:00Z,1.431
23181,XS1509942923,2017-11-20T00:00:00Z,1.437
23182,XS1509942923,2017-11-21T00:00:00Z,1.42
23183,XS1509942923,2017-11-22T00:00:00Z,1.41
23184,XS1509942923,2017-11-23T00:00:00Z,1.419
23185,XS1509942923,2017-11-24T00:00:00Z,1.437
23186,XS1509942923,2017-11-27T00:00:00Z,1.418
23187,XS1509942923,2017-11-28T00:00:00Z,1.408
23188,XS1509942923,2017-11-29T00:00:00Z,1.433
23189,XS1509942923,2017-11-30T00:00:00Z,1.458
23190,XS1509942923,2017-12-01T00:00:00Z,1.403
23191,XS1509942923,2017-12-04T00:00:00Z,1.427
23192,XS1509942923,2017-12-05T00:00:00Z,1.374
23193,XS1509942923,2017-12-06T00:00:00Z,1.363
23194,XS1509942923,2017-12-07T00:00:00Z,1.347
23195,XS1509942923,2017-12-08T00:00:00Z,1.362
23196,XS1509942923,2017-12-11T00:00:00Z,1.361
23197,XS1509942923,2017-11-01T00:00:00Z,1.334
23198,XS1509942923,2017-11-02T00:00:00Z,1.29
23199,XS1509942923,2017-11-03T00:00:00Z,1.263
23200,XS1509942923,2017-11-06T00:00:00Z,1.25
23201,XS1509942923,2017-11-07T00:00:00Z,1.246
23202,XS1509942923,2017-11-08T00:00:00Z,1.273
23203,XS1509942923,2017-11-09T00:00:00Z,1.307
23204,XS1509942923,2017-11-10T00:00:00Z,1.365
23205,XS1509942923,2017-11-13T00:00:00Z,1.381
23206,XS1509942923,2017-11-14T00:00:00Z,1.37
23207,XS1509942923,2017-11-15T00:00:00Z,1.411
23208,XS1509942923,2017-11-16T00:00:00Z,1.442
23209,XS1509942923,2017-11-17T00:00:00Z,1.431
23210,XS1509942923,2017-11-20T00:00:00Z,1.437
23211,XS1509942923,2017-11-21T00:00:00Z,1.42
23212,XS1509942923,2017-11-22T00:00:00Z,1.41
23213,XS1509942923,2017-11-23T00:00:00Z,1.419
23214,XS1509942923,2017-11-24T00:00:00Z,1.437
23215,XS1509942923,2017-11-27T00:00:00Z,1.418
23216,XS1509942923,2017-11-28T00:00:00Z,1.408
23217,XS1509942923,2017-11-29T00:00:00Z,1.433
23218,XS1509942923,2017-11-30T00:00:00Z,1.458
23219,XS1509942923,2017-12-01T00:00:00Z,1.403
23220,XS1509942923,2017-12-04T00:00:00Z,1.427
23221,XS1509942923,2017-12-05T00:00:00Z,1.374
23222,XS1509942923,2017-12-06T00:00:00Z,1.363
23223,XS1509942923,2017-12-07T00:00:00Z,1.347
23224,XS1509942923,2017-12-08T00:00:00Z,1.362
23225,XS1509942923,2017-12-11T00:00:00Z,1.361
23226,XS1568860685,2017-11-09T00:00:00Z,0.275
23227,XS1568860685,2017-11-10T00:00:00Z,0.289
23228,XS1568860685,2017-11-13T00:00:00Z,0.294
23229,XS1568860685,2017-11-14T00:00:00Z,0.277
23230,XS1568860685,2017-11-15T00:00:00Z,0.267
23231,XS1568860685,2017-11-16T00:00:00Z,0.285
23232,XS1568860685,2017-11-17T00:00:00Z,0.261
23233,XS1568860685,2017-11-20T00:00:00Z,0.265
23234,XS1568860685,2017-11-21T00:00:00Z,0.258
23235,XS1568860685,2017-11-22T00:00:00Z,0.265
23236,XS1568860685,2017-11-23T00:00:00Z,0.261
23237,XS1568860685,2017-11-24T00:00:00Z,0.281
23238,XS1568860685,2017-11-27T00:00:00Z,0.252
23239,XS1568860685,2017-11-28T00:00:00Z,0.267
23240,XS1568860685,2017-11-29T00:00:00Z,0.286
23241,XS1568860685,2017-11-30T00:00:00Z,0.291
23242,XS1568860685,2017-12-01T00:00:00Z,0.248
23243,XS1568860685,2017-12-04T00:00:00Z,0.271
23244,XS1568860685,2017-12-05T00:00:00Z,0.237
23245,XS1568860685,2017-12-06T00:00:00Z,0.251
23246,XS1568860685,2017-12-07T00:00:00Z,0.251
23247,XS1568860685,2017-12-08T00:00:00Z,0.249
23248,XS1568860685,2017-12-11T00:00:00Z,0.256
23249,XS1568860685,2017-12-12T00:00:00Z,0.269
23250,XS1568860685,2017-12-13T00:00:00Z,0.264
23251,XS1568860685,2017-12-14T00:00:00Z,0.247
23252,XS1568860685,2017-12-15T00:00:00Z,0.256
23253,XS1568860685,2017-12-18T00:00:00Z,0.265
23254,XS1568860685,2017-12-19T00:00:00Z,0.321
23255,CH0341440334,2017-12-20T00:00:00Z,0.806
23256,CH0341440334,2017-12-21T00:00:00Z,0.816
23257,CH0341440334,2017-12-22T00:00:00Z,0.841
23258,CH0341440334,2017-12-22T00:00:00Z,0.841
23259,CH0341440334,2017-12-22T00:00:00Z,0.841
23260,CH0341440334,2017-12-27T00:00:00Z,0.804
23261,CH0341440334,2017-12-28T00:00:00Z,0.822
23262,CH0341440334,2017-12-29T00:00:00Z,0.839
23263,CH0341440334,2017-12-29T00:00:00Z,0.839
23264,CH0341440334,2017-12-29T00:00:00Z,0.839
23265,CH0341440334,2018-01-03T00:00:00Z,0.778
23266,CH0341440334,2018-01-04T00:00:00Z,0.761
23267,CH0341440334,2018-01-05T00:00:00Z,0.753
23268,CH0341440334,2018-01-08T00:00:00Z,0.742
23269,CH0341440334,2018-01-09T00:00:00Z,0.762
23270,CH0341440334,2018-01-10T00:00:00Z,0.786
23271,CH0341440334,2018-01-11T00:00:00Z,0.858
23272,CH0341440334,2018-01-12T00:00:00Z,0.868
23273,CH0341440334,2018-01-15T00:00:00Z,0.866
23274,CH0341440334,2018-01-16T00:00:00Z,0.856
23275,CH0341440334,2018-01-17T00:00:00Z,0.861
23276,CH0341440334,2018-01-18T00:00:00Z,0.856
23277,CH0341440334,2018-01-19T00:00:00Z,0.847
23278,CH0341440334,2018-01-22T00:00:00Z,0.84
23279,CH0341440334,2018-01-23T00:00:00Z,0.838
23280,CH0341440334,2018-01-24T00:00:00Z,0.846
23281,CH0341440334,2018-01-25T00:00:00Z,0.882
23282,CH0341440334,2018-01-26T00:00:00Z,0.909
23283,CH0341440334,2018-01-29T00:00:00Z,0.938
23284,XS1615085781,2017-12-15T00:00:00Z,0.365
23285,XS1615085781,2017-12-18T00:00:00Z,0.374
23286,XS1615085781,2017-12-19T00:00:00Z,0.419
23287,XS1615085781,2017-12-20T00:00:00Z,0.449
23288,XS1615085781,2017-12-21T00:00:00Z,0.46
23289,XS1615085781,2017-12-22T00:00:00Z,0.483
23290,XS1615085781,2017-12-25T00:00:00Z,0.472
23291,XS1615085781,2017-12-26T00:00:00Z,0.474
23292,XS1615085781,2017-12-27T00:00:00Z,0.45
23293,XS1615085781,2017-12-28T00:00:00Z,0.464
23294,XS1615085781,2017-12-29T00:00:00Z,0.471
23295,XS1615085781,2018-01-01T00:00:00Z,0.466
23296,XS1615085781,2018-01-02T00:00:00Z,0.482
23297,XS1615085781,2018-01-03T00:00:00Z,0.463
23298,XS1615085781,2018-01-04T00:00:00Z,0.481
23299,XS1615085781,2018-01-05T00:00:00Z,0.485
23300,XS1615085781,2018-01-08T00:00:00Z,0.472
23301,XS1615085781,2018-01-09T00:00:00Z,0.492
23302,XS1615085781,2018-01-10T00:00:00Z,0.486
23303,XS1615085781,2018-01-11T00:00:00Z,0.557
23304,XS1615085781,2018-01-12T00:00:00Z,0.548
23305,XS1615085781,2018-01-15T00:00:00Z,0.559
23306,XS1615085781,2018-01-16T00:00:00Z,0.551
23307,XS1615085781,2018-01-17T00:00:00Z,0.537
23308,XS1615085781,2018-01-18T00:00:00Z,0.563
23309,XS1615085781,2018-01-19T00:00:00Z,0.551
23310,XS1615085781,2018-01-22T00:00:00Z,0.567
23311,XS1615085781,2018-01-23T00:00:00Z,0.565
23312,XS1615085781,2018-01-24T00:00:00Z,0.574
23313,XS1615085781,2017-12-15T00:00:00Z,0.365
23314,XS1615085781,2017-12-18T00:00:00Z,0.374
23315,XS1615085781,2017-12-19T00:00:00Z,0.419
23316,XS1615085781,2017-12-20T00:00:00Z,0.449
23317,XS1615085781,2017-12-21T00:00:00Z,0.46
23318,XS1615085781,2017-12-22T00:00:00Z,0.483
23319,XS1615085781,2017-12-25T00:00:00Z,0.472
23320,XS1615085781,2017-12-26T00:00:00Z,0.474
23321,XS1615085781,2017-12-27T00:00:00Z,0.45
23322,XS1615085781,2017-12-28T00:00:00Z,0.464
23323,XS1615085781,2017-12-29T00:00:00Z,0.471
23324,XS1615085781,2018-01-01T00:00:00Z,0.466
23325,XS1615085781,2018-01-02T00:00:00Z,0.482
23326,XS1615085781,2018-01-03T00:00:00Z,0.463
23327,XS1615085781,2018-01-04T00:00:00Z,0.481
23328,XS1615085781,2018-01-05T00:00:00Z,0.485
23329,XS1615085781,2018-01-08T00:00:00Z,0.472
23330,XS1615085781,2018-01-09T00:00:00Z,0.492
23331,XS1615085781,2018-01-10T00:00:00Z,0.486
23332,XS1615085781,2018-01-11T00:00:00Z,0.557
23333,XS1615085781,2018-01-12T00:00:00Z,0.548
23334,XS1615085781,2018-01-15T00:00:00Z,0.559
23335,XS1615085781,2018-01-16T00:00:00Z,0.551
23336,XS1615085781,2018-01-17T00:00:00Z,0.537
23337,XS1615085781,2018-01-18T00:00:00Z,0.563
23338,XS1615085781,2018-01-19T00:00:00Z,0.551
23339,XS1615085781,2018-01-22T00:00:00Z,0.567
23340,XS1615085781,2018-01-23T00:00:00Z,0.565
23341,XS1615085781,2018-01-24T00:00:00Z,0.574
23342,XS1111559685,2017-12-15T00:00:00Z,0.373
23343,XS1111559685,2017-12-18T00:00:00Z,0.371
23344,XS1111559685,2017-12-19T00:00:00Z,0.425
23345,XS1111559685,2017-12-20T00:00:00Z,0.456
23346,XS1111559685,2017-12-21T00:00:00Z,0.462
23347,XS1111559685,2017-12-22T00:00:00Z,0.484
23348,XS1111559685,2017-12-25T00:00:00Z,0.477
23349,XS1111559685,2017-12-26T00:00:00Z,0.477
23350,XS1111559685,2017-12-27T00:00:00Z,0.456
23351,XS1111559685,2017-12-28T00:00:00Z,0.491
23352,XS1111559685,2017-12-29T00:00:00Z,0.488
23353,XS1111559685,2018-01-01T00:00:00Z,0.508
23354,XS1111559685,2018-01-02T00:00:00Z,0.484
23355,XS1111559685,2018-01-03T00:00:00Z,0.462
23356,XS1111559685,2018-01-04T00:00:00Z,0.464
23357,XS1111559685,2018-01-05T00:00:00Z,0.472
23358,XS1111559685,2018-01-08T00:00:00Z,0.464
23359,XS1111559685,2018-01-09T00:00:00Z,0.481
23360,XS1111559685,2018-01-10T00:00:00Z,0.487
23361,XS1111559685,2018-01-11T00:00:00Z,0.528
23362,XS1111559685,2018-01-12T00:00:00Z,0.547
23363,XS1111559685,2018-01-15T00:00:00Z,0.553
23364,XS1111559685,2018-01-16T00:00:00Z,0.536
23365,XS1111559685,2018-01-17T00:00:00Z,0.533
23366,XS1111559685,2018-01-18T00:00:00Z,0.55
23367,XS1111559685,2018-01-19T00:00:00Z,0.55
23368,XS1111559685,2018-01-22T00:00:00Z,0.551
23369,XS1111559685,2018-01-23T00:00:00Z,0.56
23370,XS1111559685,2018-01-24T00:00:00Z,0.559
23371,XS1166201035,2017-12-20T00:00:00Z,0.732
23372,XS1166201035,2017-12-21T00:00:00Z,0.754
23373,XS1166201035,2017-12-22T00:00:00Z,0.746
23374,XS1166201035,2017-12-25T00:00:00Z,0.74
23375,XS1166201035,2017-12-26T00:00:00Z,0.801
23376,XS1166201035,2017-12-27T00:00:00Z,0.725
23377,XS1166201035,2017-12-28T00:00:00Z,0.774
23378,XS1166201035,2017-12-29T00:00:00Z,0.767
23379,XS1166201035,2018-01-01T00:00:00Z,0.795
23380,XS1166201035,2018-01-02T00:00:00Z,0.785
23381,XS1166201035,2018-01-03T00:00:00Z,0.736
23382,XS1166201035,2018-01-04T00:00:00Z,0.73
23383,XS1166201035,2018-01-05T00:00:00Z,0.732
23384,XS1166201035,2018-01-08T00:00:00Z,0.732
23385,XS1166201035,2018-01-09T00:00:00Z,0.756
23386,XS1166201035,2018-01-10T00:00:00Z,0.781
23387,XS1166201035,2018-01-11T00:00:00Z,0.844
23388,XS1166201035,2018-01-12T00:00:00Z,0.851
23389,XS1166201035,2018-01-15T00:00:00Z,0.833
23390,XS1166201035,2018-01-16T00:00:00Z,0.813
23391,XS1166201035,2018-01-17T00:00:00Z,0.818
23392,XS1166201035,2018-01-18T00:00:00Z,0.845
23393,XS1166201035,2018-01-19T00:00:00Z,0.837
23394,XS1166201035,2018-01-22T00:00:00Z,0.836
23395,XS1166201035,2018-01-23T00:00:00Z,0.827
23396,XS1166201035,2018-01-24T00:00:00Z,0.811
23397,XS1166201035,2018-01-25T00:00:00Z,0.865
23398,XS1166201035,2018-01-26T00:00:00Z,0.895
23399,XS1166201035,2018-01-29T00:00:00Z,0.944
23400,XS1425966287,2017-12-20T00:00:00Z,1.077
23401,XS1425966287,2017-12-21T00:00:00Z,1.099
23402,XS1425966287,2017-12-22T00:00:00Z,1.1
23403,XS1425966287,2017-12-25T00:00:00Z,1.094
23404,XS1425966287,2017-12-26T00:00:00Z,1.108
23405,XS1425966287,2017-12-27T00:00:00Z,1.064
23406,XS1425966287,2017-12-28T00:00:00Z,1.095
23407,XS1425966287,2017-12-29T00:00:00Z,1.112
23408,XS1425966287,2018-01-01T00:00:00Z,1.121
23409,XS1425966287,2018-01-02T00:00:00Z,1.14
23410,XS1425966287,2018-01-03T00:00:00Z,1.118
23411,XS1425966287,2018-01-04T00:00:00Z,1.106
23412,XS1425966287,2018-01-05T00:00:00Z,1.113
23413,XS1425966287,2018-01-08T00:00:00Z,1.097
23414,XS1425966287,2018-01-09T00:00:00Z,1.153
23415,XS1425966287,2018-01-10T00:00:00Z,1.173
23416,XS1425966287,2018-01-11T00:00:00Z,1.198
23417,XS1425966287,2018-01-12T00:00:00Z,1.227
23418,XS1425966287,2018-01-15T00:00:00Z,1.219
23419,XS1425966287,2018-01-16T00:00:00Z,1.199
23420,XS1425966287,2018-01-17T00:00:00Z,1.195
23421,XS1425966287,2018-01-18T00:00:00Z,1.199
23422,XS1425966287,2018-01-19T00:00:00Z,1.193
23423,XS1425966287,2018-01-22T00:00:00Z,1.197
23424,XS1425966287,2018-01-23T00:00:00Z,1.176
23425,XS1425966287,2018-01-24T00:00:00Z,1.192
23426,XS1425966287,2018-01-25T00:00:00Z,1.241
23427,XS1425966287,2018-01-26T00:00:00Z,1.256
23428,XS1425966287,2018-01-29T00:00:00Z,1.325
23429,XS1614722806,2017-12-21T00:00:00Z,1.076
23430,XS1614722806,2017-12-22T00:00:00Z,1.098
23431,XS1614722806,2017-12-25T00:00:00Z,1.087
23432,XS1614722806,2017-12-26T00:00:00Z,1.106
23433,XS1614722806,2017-12-27T00:00:00Z,1.066
23434,XS1614722806,2017-12-28T00:00:00Z,1.094
